"city","state","lat","lon"
"Nageezi","NM",36.2488,-107.7471
"Dulce","NM",36.9399,-107.0049
"Cloverdale","NM",31.417,-108.9298
"South Garcia","NM",34.8809,-107.0809
"Tesuque","NM",35.7487,-105.921
"Lucy","NM",34.652,-105.837
"Allison","NM",35.5242,-108.7851
"Arroyo Hondo","NM",36.5346,-105.6666
"Elephant Butte","NM",33.1806,-107.2269
"Anton Chico","NM",35.1948,-105.1439
"Becker","NM",34.4962,-106.6156
"Santa Teresa","NM",31.8698,-106.671
"Cedro","NM",35.0181,-106.3507
"Rock Springs","NM",35.6088,-108.8293
"Reserve","NM",33.709,-108.7614
"La Joya","NM",34.345,-106.8465
"Bent","NM",33.1473,-105.859
"Cobre","NM",32.7805,-108.1108
"Kingston","NM",32.9173,-107.7097
"Carne","NM",32.2881,-107.5714
"Garfield","NM",32.7569,-107.2664
"Luis Lopez","NM",33.9904,-106.8878
"Lisbon","NM",32.2779,-108.5476
"Rio Lucio","NM",36.1922,-105.72
"Colfax","NM",36.5967,-104.7383
"Bernalillo","NM",35.3127,-106.5537
"Naschitti","NM",36.0625,-108.68
"Regina","NM",36.1947,-106.9453
"El Rito","NM",36.338,-106.1844
"Eagle Nest","NM",36.5495,-105.2593
"Galisteo","NM",35.395,-105.9569
"Chaparral","NM",32.0442,-106.4061
"Windmill","NM",31.9769,-108.6315
"Lake Valley","NM",36.0902,-108.1642
"Ramah","NM",35.1375,-108.4861
"Sacramento","NM",32.7917,-105.5723
"Upper Fruitland","NM",36.7205,-108.3233
"Santa Clara Pueblo","NM",35.9726,-106.0929
"Bosque Farms","NM",34.8538,-106.7011
"French","NM",36.4742,-104.5583
"Santo Domingo Pueblo","NM",35.5174,-106.367
"Nenahnezad","NM",36.7354,-108.4253
"Dona Ana","NM",32.394,-106.8177
"Atoka","NM",32.7783,-104.3931
"Claunch","NM",34.142,-105.9944
"Crystal","NM",36.0281,-108.9911
"Duran","NM",34.4636,-105.3807
"Agua Fria","NM",35.6615,-106.0149
"Gladstone","NM",36.3048,-103.973
"Rehoboth","NM",35.5289,-108.6548
"Largo","NM",34.447,-104.7117
"Midway","NM",33.2958,-104.4518
"Magdalena","NM",34.1095,-107.2318
"Rodarte","NM",36.152,-105.6728
"Holman","NM",36.0384,-105.3836
"Portales","NM",34.1753,-103.3569
"Folsom","NM",36.8483,-103.9186
"Manzano Springs","NM",34.9614,-106.2328
"Lake Arthur","NM",32.9995,-104.3641
"Madrone","NM",34.5792,-106.7285
"Pastura","NM",34.785,-104.9422
"San Juan","NM",32.7609,-107.9053
"Corrales","NM",35.2366,-106.6191
"Redrock","NM",32.6862,-108.7381
"Puerto De Luna","NM",34.8297,-104.6222
"Sena","NM",35.3037,-105.3913
"Pep","NM",33.8362,-103.3355
"Weber City","NM",34.6337,-103.6363
"Armijo","NM",35.0537,-106.6772
"Cloudcroft","NM",32.9532,-105.733
"Boaz","NM",33.7368,-103.9714
"New Laguna","NM",35.0409,-107.422
"Casa Blanca","NM",35.0456,-107.4714
"Acme","NM",33.5923,-104.3286
"Ancho","NM",33.9378,-105.7397
"Rincon","NM",32.6729,-107.0763
"Paguate","NM",35.1356,-107.364
"Gallup","NM",35.5178,-108.7474
"Navajo","NM",35.9024,-109.0321
"San Antonio","NM",33.9161,-106.87
"Polvadera","NM",34.2021,-106.9172
"Domingo","NM",35.5109,-106.32
"Tererro","NM",35.742,-105.675
"Yates","NM",36.1303,-103.9014
"White Rock","NM",35.8075,-106.2067
"Spencerville","NM",36.8191,-108.0561
"Pilar","NM",36.2697,-105.7881
"Florida","NM",32.4159,-107.5767
"Los Lunas","NM",34.8114,-106.7808
"San Pedro","NM",35.228,-106.1848
"Arroyo Seco","NM",36.5215,-105.586
"El Rancho","NM",35.8927,-106.0856
"Velarde","NM",36.1607,-105.966
"Suwanee","NM",34.935,-107.1373
"Chamberino","NM",32.0364,-106.6776
"Tocito","NM",36.3994,-108.7812
"Deming","NM",32.2632,-107.7514
"Arrey","NM",32.8472,-107.3204
"Tecolote","NM",34.0178,-105.6633
"Trujillo","NM",35.5348,-104.6914
"Truth or Consequences","NM",33.1864,-107.2589
"San Ignacio","NM",35.7711,-105.3545
"Tucumcari","NM",35.1701,-103.7042
"Scholle","NM",34.4276,-106.4167
"Manzano","NM",34.6437,-106.3669
"Ranchos de Taos","NM",36.3621,-105.6011
"Vado","NM",32.1279,-106.6571
"Koehler","NM",36.7409,-104.6183
"Santa Ana","NM",35.4792,-105.2956
"Hernandez","NM",36.0567,-106.1186
"Las Nutrias","NM",34.4699,-106.7708
"Apache Creek","NM",33.8487,-108.6141
"Valmont","NM",32.7468,-105.9875
"Floyd","NM",34.2291,-103.5512
"Bosque","NM",34.5601,-106.7892
"Sandia Knolls","NM",35.1604,-106.2987
"Pena Blanca","NM",35.5709,-106.3319
"Waterflow","NM",36.7575,-108.4711
"Ojo Sarco","NM",36.1225,-105.7834
"Mimbres","NM",32.8332,-107.9559
"Ponderosa Pine","NM",34.972,-106.3369
"Tecolotito","NM",35.2307,-105.1631
"Trementina","NM",35.4698,-104.5278
"Nara Visa","NM",35.6068,-103.1043
"Talpa","NM",36.3421,-105.5923
"Llano Del Medio","NM",35.1881,-105.1162
"Winston","NM",33.3461,-107.6485
"Ribera","NM",35.37,-105.4441
"McDonald","NM",33.1407,-103.3174
"Salem","NM",32.7122,-107.2044
"Causey","NM",33.8609,-103.107
"Cleveland","NM",35.9934,-105.3706
"Arenas Valley","NM",32.7765,-108.203
"Santa Fe","NM",35.6619,-105.9819
"Cedar Crest","NM",35.1114,-106.3802
"Sedillo","NM",35.0906,-106.2869
"San Ysidro","NM",35.5606,-106.7735
"Mount Dora","NM",36.5195,-103.4891
"Tyrone","NM",32.7099,-108.3028
"Cruzville","NM",33.8099,-108.6684
"Capitan","NM",33.5393,-105.5983
"Watrous","NM",35.79,-104.9821
"Valencia","NM",34.8053,-106.687
"Cordova","NM",36.0128,-105.8566
"Hope","NM",32.8158,-104.7354
"Loving","NM",32.2867,-104.0972
"Belen","NM",34.6804,-106.7876
"Chupadero","NM",35.8144,-105.9198
"North Acomita Village","NM",35.0659,-107.5676
"Hot Springs Landing","NM",33.2047,-107.21
"Newman","NM",32.0034,-106.323
"Coyote","NM",33.8126,-105.8236
"Cutter","NM",33.0604,-107.0225
"Tatum","NM",33.2553,-103.3112
"Mesquite","NM",32.167,-106.6885
"Springer","NM",36.3662,-104.5933
"Dilia","NM",35.1931,-105.0636
"Quemado","NM",34.3415,-108.5061
"Broncho","NM",34.559,-106.1364
"Gallina","NM",36.2283,-106.8189
"Lucero","NM",36.0164,-105.2283
"Crossroads","NM",33.5123,-103.3397
"Adelino","NM",34.7066,-106.7302
"Black Rock","NM",35.0833,-108.7978
"La Union","NM",31.9507,-106.6621
"Oscura","NM",33.4837,-106.0544
"Cameo","NM",34.2876,-103.2233
"Mentmore","NM",35.5142,-108.8456
"El Porvenir","NM",35.6967,-105.3828
"La Puente","NM",36.7,-106.6009
"Lanark","NM",31.9701,-106.8164
"Wheatland","NM",34.9087,-103.3541
"Des Moines","NM",36.7624,-103.8356
"Datil","NM",34.1424,-107.8425
"Contreras","NM",34.3828,-106.8136
"San Acacia","NM",34.255,-106.9023
"Caballo","NM",32.9806,-107.3075
"South Valley","NM",35.0093,-106.6819
"Milnesand","NM",33.6429,-103.3397
"Nutt","NM",32.5729,-107.4495
"Williamsburg","NM",33.1159,-107.2951
"Lumberton","NM",36.9328,-106.9353
"Abeytas","NM",34.4652,-106.8137
"Hayden","NM",35.9684,-103.2716
"Hobbs","NM",32.7282,-103.16
"Flora Vista","NM",36.8056,-108.0856
"Santa Rosa","NM",34.936,-104.6769
"Elkins","NM",33.6945,-104.055
"Los Luceros","NM",36.1151,-106.0371
"Santa Clara","NM",32.7773,-108.154
"Solano","NM",35.8484,-104.0675
"Bibo","NM",35.1807,-107.4178
"Eunice","NM",32.4425,-103.1917
"Gila","NM",32.9485,-108.5762
"North Valley","NM",35.1736,-106.6231
"Seama","NM",35.0441,-107.5271
"Costilla","NM",36.9786,-105.5353
"Socorro","NM",34.0543,-106.9066
"Berino","NM",32.0689,-106.6219
"Alto","NM",33.3987,-105.6808
"Pinos Altos","NM",32.8665,-108.2221
"Palomas","NM",35.1284,-103.9177
"University Park","NM",32.2767,-106.7463
"Corona","NM",34.2501,-105.597
"Alamo","NM",34.4184,-107.5125
"Grande","NM",36.6706,-103.7744
"Caprock","NM",33.3921,-103.7125
"Ensenada","NM",36.7309,-106.5367
"Los Ojos","NM",36.7361,-106.5669
"Alamogordo","NM",32.8834,-105.9627
"Continental Divide","NM",35.425,-108.3153
"Ojo Caliente","NM",34.9167,-108.9684
"Bloomfield","NM",36.7398,-107.9733
"San Ildefonso Pueblo","NM",35.8955,-106.1225
"Hagerman","NM",33.1145,-104.3283
"Kenna","NM",33.8423,-103.7719
"Cuyamungue","NM",35.8648,-106.0096
"Pueblo Pintado","NM",35.9453,-107.6161
"Jarales","NM",34.6146,-106.7631
"Onava","NM",35.6967,-105.0944
"Maypens","NM",32.3604,-103.1527
"Los Padillas","NM",34.9692,-106.6959
"Melrose","NM",34.429,-103.6296
"Pajarito","NM",34.9864,-106.6967
"Nakaibito","NM",35.7826,-108.8039
"Ruidoso","NM",33.364,-105.6443
"Cuba","NM",36.0146,-106.968
"Albuquerque","NM",35.1053,-106.6464
"Soham","NM",35.4168,-105.4985
"Moriarty","NM",35.0052,-106.046
"Royce","NM",36.487,-103.3133
"Clines Corners","NM",35.0095,-105.6692
"Acomita","NM",35.0553,-107.5717
"Rodey","NM",32.6538,-107.1358
"Monterey Park","NM",34.7511,-106.653
"San Jose","NM",35.3955,-105.4759
"Las Palomas","NM",33.0589,-107.2982
"Rodeo","NM",31.8396,-109.0265
"Mescalero","NM",33.1448,-105.7897
"Las Cruces","NM",32.3265,-106.7893
"Cotton City","NM",32.11,-108.8805
"Nogal","NM",33.5382,-105.7119
"Black River Village","NM",32.2018,-104.253
"Delphos","NM",34.0754,-103.4925
"Roy","NM",35.9451,-104.1963
"Tohatchi","NM",35.841,-108.7506
"Bard","NM",35.1287,-103.2458
"Hachita","NM",31.9153,-108.3251
"San Marcial","NM",33.7001,-106.9873
"Alamillo","NM",34.2519,-106.9158
"Carthage","NM",33.8834,-106.6595
"Strauss","NM",31.8643,-106.6989
"Gage","NM",32.2295,-108.0861
"San Pablo","NM",32.2507,-106.7625
"Torreon","NM",34.7241,-106.3008
"Chilili","NM",34.8974,-106.2332
"Taos","NM",36.3868,-105.5802
"North Hurley","NM",32.7198,-108.1285
"Dayton","NM",32.7315,-104.3852
"Pie Town","NM",34.34,-108.1708
"Weed","NM",32.8025,-105.5248
"Carrizozo","NM",33.6433,-105.8411
"Santa Cruz","NM",35.9939,-106.036
"Nadine","NM",32.6232,-103.1078
"Chili","NM",36.1028,-106.1529
"Meadow Lake","NM",34.8024,-106.5701
"Yeso","NM",34.4392,-104.61
"El Duende","NM",36.0738,-106.1269
"Artesia","NM",32.8479,-104.4276
"Mills","NM",36.0853,-104.2553
"Hurley","NM",32.6982,-108.1321
"Tularosa","NM",33.0753,-106.0174
"Separ","NM",32.2009,-108.4223
"Taiban","NM",34.4401,-104.0091
"Tesuque Pueblo","NM",35.809,-105.9752
"Mesita","NM",35.0133,-107.3296
"Golden","NM",35.2637,-106.223
"Wilna","NM",32.207,-108.2348
"House","NM",34.6489,-103.904
"Bennett","NM",32.0679,-103.211
"La Jara","NM",36.1055,-106.9418
"Silver City","NM",32.7783,-108.2699
"Hebron","NM",36.7386,-104.4658
"Pleasanton","NM",33.2758,-108.8792
"Mule Creek","NM",33.122,-108.9562
"Sofia","NM",36.4517,-103.8291
"Embudo","NM",36.2075,-105.9611
"White Sands","NM",32.3836,-106.4928
"Eldorado at Santa Fe","NM",35.5273,-105.934
"Amistad","NM",35.9189,-103.1538
"Carson","NM",36.3645,-105.7653
"Gamerco","NM",35.5722,-108.7654
"Picuris Pueblo","NM",36.1995,-105.7133
"San Luis","NM",35.7009,-107.0431
"McAlister","NM",34.6923,-103.7764
"Espanola","NM",36.004,-106.0671
"Hillsboro","NM",32.9218,-107.5776
"Fairacres","NM",32.3047,-106.8366
"Pueblitos","NM",34.6109,-106.7817
"Gallinas","NM",34.1504,-105.6542
"Cochiti Lake","NM",35.6478,-106.3425
"Sunshine","NM",32.1344,-107.7838
"Ramon","NM",34.2329,-104.9
"Pueblito","NM",36.0727,-106.0811
"Glenwood","NM",33.3188,-108.881
"Laguna","NM",35.0504,-107.4071
"Tijeras","NM",35.0884,-106.3761
"Monument","NM",32.6243,-103.2776
"Manuelito","NM",35.422,-108.994
"Roswell","NM",33.373,-104.5294
"Tres Piedras","NM",36.647,-105.9672
"Carnero","NM",34.6242,-105.3869
"La Mesa","NM",32.1244,-106.709
"Canova","NM",36.1649,-105.9857
"Cochiti","NM",35.6105,-106.35
"Church Rock","NM",35.5308,-108.6235
"Friday","TX",31.1082,-95.2622
"Forest Glade","TX",31.6307,-96.5219
"Juilliard","TX",35.3187,-101.8096
"Burnet","TX",30.7478,-98.2392
"Dell City","TX",31.9349,-105.1998
"D'Hanis","TX",29.3305,-99.2753
"Pleasant Hill","TX",31.0033,-94.7936
"Roma-Los Saenz","TX",26.416,-99.0056
"Buenos","TX",33.2993,-101.4876
"Bailey","TX",33.4335,-96.1649
"Leggett","TX",30.818,-94.8705
"Annetta","TX",32.6939,-97.6582
"Taylor Landing","TX",29.8641,-94.1348
"Liverpool","TX",29.3016,-95.2745
"Hondo","TX",29.3532,-99.1621
"Monroe City","TX",29.7849,-94.5852
"Codman","TX",35.64,-100.7535
"Fashing","TX",28.7925,-98.1397
"Encinal","TX",28.041,-99.3546
"Redland","TX",32.3768,-95.4986
"Dougherty","TX",33.9417,-101.0865
"Retreat","TX",32.0507,-96.4787
"Industry","TX",29.9715,-96.4992
"Sublime","TX",29.4789,-96.7975
"Pantego","TX",32.7147,-97.154
"Saturn","TX",29.5988,-97.3436
"Loeb","TX",30.1947,-94.193
"Loma Grande Colonia","TX",28.7221,-99.8327
"Timberwood Park","TX",29.699,-98.4829
"Lautz","TX",36.1873,-102.0318
"Arnett","TX",31.4452,-97.8914
"Hemphill","TX",31.3431,-93.8511
"Frisco","TX",33.1553,-96.8218
"Onalaska","TX",30.8209,-95.1111
"Sandy","TX",30.3608,-98.4695
"Bayside","TX",28.0966,-97.2109
"Waco","TX",31.5597,-97.1883
"Brundage","TX",28.574,-99.67
"Eddy","TX",31.2946,-97.2522
"Lums Chapel","TX",33.8326,-102.3277
"Pampa","TX",35.5479,-100.965
"Lamar","TX",28.1439,-96.9888
"Horseshoe Bay","TX",30.5404,-98.3804
"Avery","TX",33.5522,-94.7803
"Merkel","TX",32.4698,-100.0111
"Sherman","TX",33.6266,-96.6195
"Boise","TX",35.2145,-102.8597
"Rockland","TX",31.0152,-94.3816
"Clarendon","TX",34.9366,-100.8918
"Hamilton","TX",31.6997,-98.1208
"Olivarez","TX",26.2285,-97.9931
"Deport","TX",33.5291,-95.3174
"West Alto Bonito Colonia","TX",26.3144,-98.6632
"Spur","TX",33.4702,-100.8557
"Cedar Hill","TX",32.5809,-96.9592
"Study Butte","TX",29.3351,-103.5421
"Pine Springs","TX",31.8926,-104.8155
"Hankamer","TX",29.8583,-94.6269
"Ben Wheeler","TX",32.446,-95.7039
"Trent","TX",32.4884,-100.1233
"Purley","TX",33.0912,-95.2622
"Stinnett","TX",35.8231,-101.4436
"Plata","TX",29.8763,-104.0177
"Zita","TX",35.1314,-101.8544
"Corrigan","TX",30.9988,-94.8274
"Bigfoot","TX",29.0619,-98.8522
"Round Top","TX",30.064,-96.6959
"Ella","TX",27.4736,-98.1058
"Dexter","TX",33.8187,-96.9636
"Petty","TX",33.6026,-95.81
"Normangee","TX",31.03,-96.1161
"Elbert","TX",33.2748,-99.0021
"Salt Gap","TX",31.3038,-99.5992
"Pasadena","TX",29.6584,-95.1499
"Hockley","TX",30.0269,-95.8444
"Center City","TX",31.4704,-98.4089
"Woodway","TX",31.4988,-97.2314
"Brazos Bend","TX",32.4752,-97.7611
"Star","TX",31.4685,-98.3161
"Danbury","TX",29.2274,-95.3462
"Ranger","TX",32.4693,-98.6751
"Dinero","TX",28.2264,-97.9617
"Vernon","TX",34.148,-99.3
"Cresson","TX",32.5298,-97.6155
"Gentry","TX",35.2962,-101.9924
"Romayor","TX",30.4513,-94.8433
"Carbon","TX",32.2685,-98.8272
"Nopal","TX",30.2882,-103.9266
"Sweet Home","TX",29.3452,-97.0717
"Mount Enterprise","TX",31.9113,-94.6826
"Christine","TX",28.7861,-98.4978
"Masterson","TX",35.6359,-101.9602
"El Refugio","TX",26.3406,-98.7589
"Fort Griffin","TX",32.9321,-99.2301
"Rule","TX",33.182,-99.8932
"Bozar","TX",31.5168,-98.597
"Crowley","TX",32.578,-97.3584
"Pyote","TX",31.5381,-103.1225
"Hills Prairie","TX",30.0516,-97.2919
"La Rosita","TX",26.402,-98.9326
"Gageby","TX",35.6198,-100.3401
"Roaring Springs","TX",33.8992,-100.8561
"Old Glory","TX",33.1298,-100.0559
"Batesville","TX",28.9551,-99.6237
"Benavides","TX",27.5982,-98.4095
"Oak Ridge","TX",32.6489,-96.2598
"Cistern","TX",29.8158,-97.2186
"Bunker Hill Village","TX",29.7647,-95.5317
"Centerville","TX",31.258,-95.9797
"Kosse","TX",31.307,-96.6293
"Briar","TX",32.9884,-97.5528
"Florence Hill","TX",32.6732,-97.0153
"Bruni","TX",27.4282,-98.8322
"Denver City","TX",32.968,-102.8318
"Bay City","TX",28.9816,-95.9603
"Benoit","TX",31.7829,-99.829
"Tankersley","TX",31.3496,-100.6434
"Hilltop Colonia","TX",26.404,-98.9207
"Irving","TX",32.8584,-96.9702
"Paint Rock","TX",31.51,-99.9253
"Falcon","TX",26.6381,-99.0956
"Hoskins","TX",29.1341,-95.2344
"Coppell","TX",32.9639,-96.9907
"Lucas","TX",33.095,-96.5792
"Spring Hill","TX",32.5629,-94.8022
"Arroyo Gardens","TX",26.2052,-97.5021
"Meadows Place","TX",29.6513,-95.5873
"Marlin","TX",31.3085,-96.8934
"Brashear","TX",33.1187,-95.7336
"Carlos","TX",30.5946,-96.078
"Stanfield","TX",33.9693,-97.9998
"Lefors","TX",35.4396,-100.8039
"Maxwell","TX",29.8811,-97.7933
"Cameron Park","TX",25.9705,-97.4775
"Sterling City","TX",31.8392,-100.986
"El Campo","TX",29.1989,-96.2751
"Haskell","TX",33.1597,-99.732
"Silver Valley","TX",31.9565,-99.5462
"Groesbeck","TX",31.5258,-96.5284
"Irene","TX",31.9921,-96.8714
"Pinehurst","TX",30.1087,-93.7705
"Zapata","TX",26.9027,-99.2612
"Point Comfort","TX",28.6715,-96.5589
"Blum","TX",32.1419,-97.3972
"Arlington","TX",32.6998,-97.125
"Montgomery","TX",30.3917,-95.6965
"Newark","TX",33.0049,-97.4855
"West Odessa","TX",31.8388,-102.4996
"Nazareth","TX",34.5416,-102.1021
"Bellville","TX",29.9472,-96.2597
"Exum","TX",36.027,-102.1944
"McNair","TX",29.8041,-95.0216
"Addison","TX",32.9587,-96.8356
"Abbott","TX",31.887,-97.08
"Woodsboro","TX",28.2379,-97.3255
"Montague","TX",33.6653,-97.721
"Wolfe City","TX",33.3687,-96.072
"Jonesboro","TX",31.6146,-97.8767
"Placid","TX",31.3254,-99.1845
"Wilcox","TX",30.446,-96.3794
"Texline","TX",36.3765,-103.0189
"Aloe","TX",28.7667,-97.0761
"Martinsville","TX",31.6427,-94.4141
"Whitharral","TX",33.7376,-102.3271
"Peden","TX",32.9526,-97.5339
"Boydston","TX",35.1828,-101.0085
"Brazos Country","TX",29.7547,-96.0424
"Mexia","TX",31.6809,-96.4833
"Boling","TX",29.2584,-95.9436
"Cuevitas","TX",26.2585,-98.5787
"Balcones Heights","TX",29.4899,-98.5502
"Pharr","TX",26.1686,-98.1904
"Fort Worth","TX",32.7814,-97.3473
"Milam","TX",31.4541,-93.7979
"Morita","TX",32.1846,-101.6337
"Balmorhea","TX",30.984,-103.7438
"White Oak","TX",32.5313,-94.8564
"Mabelle","TX",33.6701,-99.1392
"Rainbow","TX",32.2654,-97.7142
"Grayburg","TX",30.121,-94.4113
"Tamina","TX",30.1785,-95.4416
"Floresville","TX",29.14,-98.163
"Silverton","TX",34.4714,-101.3041
"Sparks","TX",31.6727,-106.2399
"Magnolia Springs","TX",30.7355,-94.0266
"Granbury","TX",32.4483,-97.7685
"Sagerton","TX",33.077,-99.9557
"Beasley","TX",29.4946,-95.9146
"Goldsmith","TX",31.9832,-102.6163
"Fairchilds","TX",29.4398,-95.7777
"Nacogdoches","TX",31.6135,-94.6528
"Aubrey","TX",33.29,-96.9646
"Wickett","TX",31.5673,-103.0059
"Chancellor","TX",30.6927,-103.1741
"Kellerville","TX",35.3717,-100.5029
"Santa Anna","TX",31.7369,-99.3254
"Lakewood Heights","TX",28.1028,-97.861
"Gun Barrel City","TX",32.3277,-96.1286
"Parmerton","TX",34.5798,-102.8024
"Stockman","TX",31.7793,-94.4066
"Carrizo Hill","TX",28.5032,-99.8294
"India","TX",32.5251,-96.6161
"Enochs","TX",33.8731,-102.7599
"Brookston","TX",33.6232,-95.6994
"Bynum","TX",31.9689,-97.003
"Primera","TX",26.2237,-97.7529
"Cotulla","TX",28.4364,-99.2367
"Brenham","TX",30.1585,-96.3962
"Morton Valley","TX",32.4712,-98.8167
"Nixon","TX",29.2698,-97.7658
"Rosenberg","TX",29.544,-95.8199
"Plaska","TX",34.6059,-100.6468
"Vidor","TX",30.1291,-93.9967
"Buna","TX",30.4458,-93.9625
"Perezville","TX",26.2396,-98.4023
"Cooper","TX",33.3717,-95.6912
"Brookeland","TX",31.1527,-93.9935
"Cherokee","TX",30.9824,-98.7075
"Mobile City","TX",32.9228,-96.4111
"New Braunfels","TX",29.6995,-98.1153
"Talco","TX",33.3628,-95.1034
"Pringle","TX",35.9492,-101.4563
"Proctor","TX",31.9874,-98.4298
"Pomeroy","TX",35.4425,-101.506
"Posey","TX",33.4826,-101.7102
"Smiley","TX",29.2713,-97.6376
"Medina","TX",29.7966,-99.2464
"Claude","TX",35.1075,-101.3628
"Alamo Heights","TX",29.4828,-98.4681
"Desert","TX",33.3884,-96.4019
"Alexander","TX",32.059,-98.2062
"Henrietta","TX",33.8147,-98.1925
"Los Alvarez","TX",26.3859,-98.899
"Markham","TX",28.9627,-96.0645
"Austwell","TX",28.3911,-96.8437
"San Felipe","TX",29.7965,-96.1051
"Ratcliff","TX",31.3916,-95.1397
"Edge","TX",30.8899,-96.2947
"Sunset","TX",33.4479,-97.7663
"Forsan","TX",32.1104,-101.3668
"Charleston","TX",33.3865,-95.5338
"Melody Hills","TX",32.8304,-97.3095
"Millers Cove","TX",33.156,-95.1147
"Bremond","TX",31.1657,-96.676
"Prado Verde","TX",31.8898,-106.6135
"Thorndale","TX",30.6141,-97.2067
"Lopezville","TX",26.2479,-98.1581
"Angleton","TX",29.1716,-95.4292
"Falcon Mesa","TX",26.8706,-99.2906
"Spring Valley","TX",29.7897,-95.5036
"Trinidad","TX",32.1562,-96.1054
"Las Quintas Fronterizas","TX",28.689,-100.4676
"Lubbock","TX",33.5643,-101.8871
"New Hope","TX",33.2116,-96.5635
"Lincoln","TX",30.2874,-96.9633
"Mustang Ridge","TX",30.0577,-97.6852
"Ferris","TX",32.5369,-96.6738
"Lakeport","TX",32.405,-94.7102
"Darrouzett","TX",36.4449,-100.3258
"McLendon-Chisholm","TX",32.8512,-96.3923
"Saint Jo","TX",33.695,-97.5231
"Dunlay","TX",29.3486,-98.9906
"Rosser","TX",32.4648,-96.4431
"Millican","TX",30.467,-96.2035
"Albert","TX",30.1938,-98.6017
"Dunlap","TX",34.1406,-100.2965
"Cochran","TX",30.0288,-96.1294
"La Junta","TX",32.9198,-97.5997
"Dothan","TX",32.5568,-99.097
"Botines","TX",27.7719,-99.4571
"Mathis","TX",28.0909,-97.817
"Bakersfield","TX",30.8913,-102.2979
"Bono","TX",32.3238,-97.5045
"Pandora","TX",29.2502,-97.8378
"Rowden","TX",32.204,-99.344
"Ivan","TX",32.8746,-98.7334
"Hilltop","TX",28.6938,-99.1761
"Doole","TX",31.3957,-99.599
"Paige","TX",30.2102,-97.115
"Fruitvale","TX",32.6834,-95.8036
"Moss Hill","TX",30.2474,-94.7416
"Bassett","TX",33.3168,-94.561
"Galveston","TX",29.2487,-94.891
"Trenton","TX",33.4271,-96.3407
"Rosanky","TX",29.9294,-97.2936
"Sanctuary","TX",32.9132,-97.5877
"Bisbee","TX",32.609,-97.1842
"O'Donnell","TX",32.9652,-101.8309
"Lakeside","TX",32.8221,-97.4889
"Rancho Alegre","TX",27.7392,-98.1027
"Addicks","TX",29.7825,-95.6424
"Garfield","TX",30.1961,-97.5514
"Eustace","TX",32.3076,-96.0138
"Levelland","TX",33.5806,-102.3636
"Corpus Christi","TX",27.7173,-97.3822
"Duncanville","TX",32.646,-96.9127
"New London","TX",32.2686,-94.9297
"Foard City","TX",33.8809,-99.7998
"Ridge","TX",31.1455,-96.3219
"Union","TX",32.729,-100.9976
"Carey","TX",34.4712,-100.3257
"Grey Forest","TX",29.6169,-98.6833
"Annona","TX",33.5818,-94.913
"North Zulch","TX",30.9177,-96.1083
"Paradise","TX",33.1504,-97.6887
"Carmine","TX",30.1485,-96.6908
"Powell","TX",32.1128,-96.3236
"Anna","TX",33.3471,-96.5503
"Cross Cut","TX",32.0338,-99.1326
"Galena Park","TX",29.7452,-95.2333
"Brand","TX",32.7923,-100.9607
"Deweyville","TX",30.3034,-93.7592
"Placedo","TX",28.6919,-96.8259
"Fred","TX",30.5766,-94.1763
"Lewisville","TX",33.0453,-96.9823
"New Taiton","TX",29.3094,-96.3416
"Mount Selman","TX",32.0682,-95.2841
"DeSoto","TX",32.5992,-96.8633
"Opdyke West","TX",33.5927,-102.3006
"Havana","TX",26.2507,-98.509
"Port Lavaca","TX",28.6181,-96.6278
"Timbercreek Canyon","TX",35.0538,-101.8186
"Saragosa","TX",31.024,-103.6616
"Wimberley","TX",29.9849,-98.0906
"Wichita Falls","TX",33.9072,-98.5293
"Mabank","TX",32.3681,-96.114
"Ricardo","TX",27.4186,-97.8476
"Johnstone","TX",29.3813,-100.759
"Fifth Street","TX",29.5979,-95.552
"McQueeney","TX",29.6,-98.0439
"Fife","TX",31.3904,-99.3845
"Moore","TX",29.0574,-99.0069
"Armstrong","TX",26.9245,-97.7914
"Washington","TX",30.3252,-96.1566
"San Carlos Number 1 Colonia","TX",27.4905,-99.3725
"Tinaja","TX",30.1888,-103.9777
"Rockport","TX",28.0352,-97.0663
"Grand Saline","TX",32.6774,-95.7113
"Muncy","TX",34.0665,-101.3915
"Sanger","TX",33.3736,-97.1697
"Ackerly","TX",32.5251,-101.7158
"Dittlinger","TX",29.6811,-98.1792
"Watauga","TX",32.8718,-97.2515
"Rusk","TX",31.7978,-95.1491
"West Lake Hills","TX",30.2919,-97.8084
"Anderson","TX",30.4871,-95.99
"Butler","TX",30.3208,-97.2967
"Willow Park","TX",32.7548,-97.6499
"Bells","TX",33.6166,-96.4126
"Aguilares","TX",27.4516,-99.0931
"Vinton","TX",31.9598,-106.5935
"Shallowater","TX",33.6901,-101.9893
"Laird Hill","TX",32.3532,-94.9055
"Tool","TX",32.2803,-96.1725
"Canyon","TX",34.9877,-101.918
"Fullerville","TX",32.9254,-101.0654
"Creedmoor","TX",30.0943,-97.7431
